품목분류(HS),HSK품목명,HSK영문명,통제번호
8526914000,로란 리시버,Loran receivers,1C101.
8517629030,그 밖의 무선통신용,"Other, for radio-telecommunication",1C101.
8526911010,항공기용,For aircrafts,1C101.
2821101000,산화철,Iron oxides,1C101.
3824993990,기타,Other,1C101.
3920999020,불화폴리이미드로 만든 것,Of fluorine polyimide,1C101.
8517623020,무선통신용,For radio-telecommunication,1C101.
8526913090,기타,Other,1C101.
8517622040,무선통신용,For radio-telecommunication,1C101.
8526911090,기타,Other,1C101.
9306900000,기타,Other,1C102.
6903901000,탄화규소나 지르콘을 기본 재료로 한 것,Based upon silicon carbide or zircon,1C102.
6903109000,기타,Other,1C102.
6903105000,노즐,Nozzles,1C102.
6903102090,기타,Other,1C102.
6905900000,기타,Other,1C102.
6903909070,관(管),Tubes and pipes,1C102.
6903109000,기타,Other,1C102.
6903102090,기타,Other,1C102.
6903909020,도가니,Crucibles,1C102.
3801900000,기타,Other,1C107.
3824999090,기타,Other,1C107.
2504900000,기타,Other,1C107.
3801109000,기타,Other,1C107.
9620000000,일각대ㆍ양각대ㆍ삼각대와 이와 유사한 물품,"Monopods, bipods, tripods and similar articles.",1C107.a.
9306900000,기타,Other,1C107.a.
8409994090,기타,Other,1C107.a.
9306900000,기타,Other,1C107.a.
8409999000,기타,Other,1C107.a.
8409994090,기타,Other,1C107.a.
3801109000,기타,Other,1C107.a.
3810109000,기타,Other,1C107.a.
8545909000,기타,Other,1C107.a.
3801900000,기타,Other,1C107.a.
8409994010,제8429호 기계용,For machines of heading 84.29,1C107.a.
6815191000,비전기용 흑연제품,Non-electrical articles of graphite,1C107.a.1.
6815199000,기타,Other,1C107.a.1.
6815191000,비전기용 흑연제품,Non-electrical articles of graphite,1C107.a.2.
6815199000,기타,Other,1C107.a.2.
3801900000,기타,Other,1C107.a.3.
3801109000,기타,Other,1C107.a.3.
6815191000,비전기용 흑연제품,Non-electrical articles of graphite,1C107.a.3.
6815199000,기타,Other,1C107.a.3.
6815199000,기타,Other,1C107.b.
6815990000,기타,Other,1C107.b.
9620000000,일각대ㆍ양각대ㆍ삼각대와 이와 유사한 물품,"Monopods, bipods, tripods and similar articles.",1C107.b.
6815191000,비전기용 흑연제품,Non-electrical articles of graphite,1C107.b.
6909190000,기타,Other,1C107.c.
6909900000,기타,Other,1C107.c.
6909120000,모스 경도가 9 이상인 물품,Articles having a hardness equivalent to 9 or more on the Mohs scale,1C107.c.
2850005000,붕화물,Borides,1C107.c.
6914909000,기타,Other,1C107.c.
6913900000,기타,Other,1C107.c.
6913100000,자기제의 것,Of porcelain or china,1C107.c.
6903901000,탄화규소나 지르콘을 기본 재료로 한 것,Based upon silicon carbide or zircon,1C107.c.
6911900000,기타,Other,1C107.c.
6815990000,기타,Other,1C107.c.
6914909000,기타,Other,1C107.d.
6911900000,기타,Other,1C107.d.
6903901000,탄화규소나 지르콘을 기본 재료로 한 것,Based upon silicon carbide or zircon,1C107.d.
6909900000,기타,Other,1C107.d.
6913100000,자기제의 것,Of porcelain or china,1C107.d.
6913900000,기타,Other,1C107.d.
6815990000,기타,Other,1C107.d.
6909190000,기타,Other,1C107.d.
6909120000,모스 경도가 9 이상인 물품,Articles having a hardness equivalent to 9 or more on the Mohs scale,1C107.d.
6815990000,기타,Other,1C107.e.
6914909000,기타,Other,1C107.e.
6909190000,기타,Other,1C107.e.
6911900000,기타,Other,1C107.e.
6913900000,기타,Other,1C107.e.
6903901000,탄화규소나 지르콘을 기본 재료로 한 것,Based upon silicon carbide or zircon,1C107.e.
6909900000,기타,Other,1C107.e.
6913100000,자기제의 것,Of porcelain or china,1C107.e.
6815990000,기타,Other,1C107.e.
2850005000,붕화물,Borides,1C107.f.
6914909000,기타,Other,1C107.f.
8112996000,니오븀(컬럼븀),Niobium(Columbium),1C107.f.
3815192000,활성물질로서 티타늄이나 티타늄화합물의 것,Of titanium or titanium compounds as the active substance,1C107.f.
6909120000,모스 경도가 9 이상인 물품,Articles having a hardness equivalent to 9 or more on the Mohs scale,1C107.f.
2849901000,복탄화물,Complex carbides,1C107.f.
8113000000,서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다],"Cermets and articles thereof, including waste and scrap.",1C107.f.
6909190000,기타,Other,1C107.f.
2850005000,붕화물,Borides,1C107.f.
8108909000,기타,Other,1C107.f.
6911900000,기타,Other,1C107.f.
6914909000,기타,Other,1C107.f.
2823009000,기타,Other,1C107.f.
6914909000,기타,Other,1C107.f.
6909120000,모스 경도가 9 이상인 물품,Articles having a hardness equivalent to 9 or more on the Mohs scale,1C107.f.
2849909090,기타,Other,1C107.f.
3602000000,폭약(화약은 제외한다),"Prepared explosives, other than propellent powders.",1C111.
2710209719,기타,Other,1C111.
2710197900,기타,Other,1C111.
4002910000,라텍스,Latex,1C111.
2710193000,경유,Gas oils,1C111.
3907293000,폴리페닐렌 옥사이드,Poly phenylene oxide,1C111.
4002910000,라텍스,Latex,1C111.
3907292090,Other,기타,1C111.
2710209711,항공기용 기관오일,Aviation engine oil,1C111.
3907292010,Containing hydrofluorocarbons (HFCs) or hydrochlorofluorocarbons (HCFCs),수소불화탄소(HFCs)나 수소염화불화탄소(HCFCs)를 함유한 것,1C111.
2710209520,윤활유 기유(基油),Lubricating base oil,1C111.
2707200000,톨루올(톨루엔),Toluol (toluene),1C111.
2710193000,경유,Gas oils,1C111.
4002991000,카르복시화한 아크릴로니트릴 부타디엔고무(XNBR)의 것,Of carboxylated acrylonitrile-butadiene rubbers (XNBR),1C111.
2710209719,기타,Other,1C111.
2710197190,기타,Other,1C111.
2710209600,신전유(extender oil),Extender oil,1C111.
2710209900,기타,Other,1C111.
4002910000,라텍스,Latex,1C111.
2710209719,기타,Other,1C111.
2707400000,나프탈렌,Naphthalene,1C111.
3907293000,폴리페닐렌 옥사이드,Poly phenylene oxide,1C111.
2710193000,경유,Gas oils,1C111.
2710209490,기타,Other,1C111.
2710197190,기타,Other,1C111.
8104301000,줄밥(rasping)ㆍ연삭설(tuming)ㆍ알갱이,"Raspings, turnings and granules",1C111.
4002910000,라텍스,Latex,1C111.
2710193000,경유,Gas oils,1C111.
8104301000,줄밥(rasping)ㆍ연삭설(tuming)ㆍ알갱이,"Raspings, turnings and granules",1C111.
2710209110,제트 연료유,Jet fuel,1C111.
2710129000,기타,Other,1C111.
2707999000,기타,Other,1C111.
2710209810,알루미늄을 첨가한 것,Containing aluminium as additive,1C111.
2707300000,크실롤(크실렌),Xylol (xylenes),1C111.
2707400000,나프탈렌,Naphthalene,1C111.
8104190000,기타,Other,1C111.
2710209810,알루미늄을 첨가한 것,Containing aluminium as additive,1C111.
2710209719,기타,Other,1C111.
2710209110,제트 연료유,Jet fuel,1C111.
2710123000,프로필렌테트라머(propylene tetramer),Propylene tetramer,1C111.
2707300000,크실롤(크실렌),Xylol (xylenes),1C111.
3907210000,비스(폴리옥시에틸렌) 메틸포스포네이트,Bis(polyoxyethylene) methylphosphonate,1C111.
2707999000,기타,Other,1C111.
2711144000,부타디엔,Butadiene,1C111.
8104190000,기타,Other,1C111.
2710192090,기타,Other,1C111.
2710125000,엔지엘(NGL),Natural gas liquid,1C111.
2710209719,기타,Other,1C111.
2707300000,크실롤(크실렌),Xylol (xylenes),1C111.
2712909090,기타,Other,1C111.
2710201020,항공 휘발유,Aviation spirit,1C111.
2710192090,기타,Other,1C111.
2710124000,나프타,Naphtha,1C111.
2711190000,기타,Other,1C111.
7603100000,비(非)층상조직인 가루,Powders of non-lamellar structure,1C111.a.1.
7603201000,가루,Powders,1C111.a.1.
7603201000,가루,Powders,1C111.a.1.
8104302000,가루,Powders,1C111.a.1.
7603202000,플레이크(flake),Flakes,1C111.a.1.
7603202000,플레이크(flake),Flakes,1C111.a.2.
7603100000,비(非)층상조직인 가루,Powders of non-lamellar structure,1C111.a.2.
2804501000,붕소,Boron,1C111.a.2.
7603201000,가루,Powders,1C111.a.2.
3824993990,기타,Other,1C111.a.2.
8104302000,가루,Powders,1C111.a.2.
8112120000,"괴(塊), 가루",Unwrought; powders,1C111.a.2.
3824993990,기타,Other,1C111.a.2.
8109310000,하프늄 함유량이 중량비로 지르코늄 함유량의 500분의 1 미만인 것,Containing less than 1 part hafnium to 500 parts zirconium by weight,1C111.a.2.a.
8109991090,기타,Other,1C111.a.2.a.
8109911010,관,Tubes and pipes,1C111.a.2.a.
8109210000,하프늄 함유량이 중량비로 지르코늄 함유량의 500분의 1 미만인 것,Containing less than 1 part hafnium to 500 parts zirconium by weight,1C111.a.2.a.
8109991010,관,Tubes and pipes,1C111.a.2.a.
8109919000,기타,Other,1C111.a.2.a.
8109999000,기타,Other,1C111.a.2.a.
8109911090,기타,Other,1C111.a.2.a.
8109390000,기타,Other,1C111.a.2.a.
8109991010,관,Tubes and pipes,1C111.a.2.a.
8109991030,봉,Bars,1C111.a.2.a.
8109911030,봉,Bars,1C111.a.2.a.
8109991020,판ㆍ시트(sheet)ㆍ스트립,"Plates, sheets and strips",1C111.a.2.a.
8109911020,판ㆍ시트(sheet)ㆍ스트립,"Plates, sheets and strips",1C111.a.2.a.
3824993990,기타,Other,1C111.a.3.
2811299000,기타,Other,1C111.a.3.
2811299000,기타,Other,1C111.a.3.a.
2811299000,기타,Other,1C111.a.3.b.
2811299000,기타,Other,1C111.a.3.c.
2811299000,기타,Other,1C111.a.3.d.
2808001090,기타,Other,1C111.a.3.e.
2808002000,황질산,Sulphonitric acids,1C111.a.3.e.
2812909000,기타,Other,1C111.a.3.f.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.
2928009000,기타,Other,1C111.a.4.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.a.
2928009000,기타,Other,1C111.a.4.a.
2928009000,기타,Other,1C111.a.4.b.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.b.
2928009000,기타,Other,1C111.a.4.c.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.c.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.d.
2928009000,기타,Other,1C111.a.4.d.
2928009000,기타,Other,1C111.a.4.e.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.e.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.f.
2928009000,기타,Other,1C111.a.4.f.
2928009000,기타,Other,1C111.a.4.g.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.g.
2928009000,기타,Other,1C111.a.4.h.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.h.
2825109000,기타,Other,1C111.a.4.h.
2928009000,기타,Other,1C111.a.4.i.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.i.
2825109000,기타,Other,1C111.a.4.j.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.j.
2928009000,기타,Other,1C111.a.4.j.
2928009000,기타,Other,1C111.a.4.k.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.k.
2928009000,기타,Other,1C111.a.4.l.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.l.
2928009000,기타,Other,1C111.a.4.m.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.m.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.n.
2825109000,기타,Other,1C111.a.4.n.
2928009000,기타,Other,1C111.a.4.n.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.o.
2928009000,기타,Other,1C111.a.4.o.
2928009000,기타,Other,1C111.a.4.p.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.p.
2928009000,기타,Other,1C111.a.4.q.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.q.
2928002000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.a.4.r.
2928009000,기타,Other,1C111.a.4.r.
2921199090,기타,Other,1C111.a.5.
2939809000,기타,Other,1C111.b.
4002999000,기타,Other,1C111.b.
4002209000,기타,Other,1C111.b.
2916203000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.b.1.
3903909000,기타,Other,1C111.b.1.
2916209000,기타,Other,1C111.b.1.
3903909000,기타,Other,1C111.b.2.
3902900000,기타,Other,1C111.b.2.
2916111000,아크릴산,Acrylic acid,1C111.b.3.
3824999090,기타,Other,1C111.b.3.
2916111000,아크릴산,Acrylic acid,1C111.b.4.
3824999090,기타,Other,1C111.b.4.
3824999090,기타,Other,1C111.b.5.
3824999090,기타,Other,1C111.b.6.
2920904000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),1C111.c.
2909199000,기타,Other,1C111.c.2.
2921449000,기타,Other,1C111.c.3.
2905590000,기타,Other,1C111.c.4.
2909199000,기타,Other,1C111.c.5.
2939809000,기타,Other,1C111.c.7.
2839902000,규산바륨,Barium silicates,1C111.d.
2803009090,기타,Other,1C111.d.
2826906000,플루오르화규산나트륨이나 플루오르화규산칼륨,Fluorosilicates of sodium or of potassium,1C111.d.
2839190000,기타,Other,1C111.d.
2803009019,기타,Other,1C111.d.
2836991090,기타,Other,1C111.d.
2826906000,플루오르화규산나트륨이나 플루오르화규산칼륨,Fluorosilicates of sodium or of potassium,1C111.d.
2839909000,기타,Other,1C111.d.
2826902000,플루오르화규산칼슘,Calcium fluorosilicate,1C111.d.
2839190000,기타,Other,1C111.d.
2826909000,기타,Other,1C111.d.
